Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
A,0.04,-0.06,0.33,30.94,107.91,-34.73
A,-0.03,-0.06,0.27,14.28,42.85,-26.73
A,0,-0.06,0.62,1.46,10.07,-17.27
A,0,0.01,0.54,-2.38,33.45,-15.08
A,-0.02,0.05,0.43,4.52,11.96,-13.92
A,-0.03,-0.07,0.31,0.12,2.99,-16.17
A,-0.05,0.18,0.44,-0.24,-35.64,-1.89
A,-0.02,0.01,0.4,-2.75,-38.21,-16.11
A,0.01,0.07,0.48,-4.39,-52,-8.42
A,0.02,0.15,0.45,-15.69,-69.46,-7.08
A,0.08,0.13,0.52,-24.48,-91.61,-18.19
A,0.21,0.05,0.62,-29.79,-111.02,-30.09
A,0.2,-0.15,0.95,-13.61,-123.47,-19.65
A,0.15,0.06,1.07,-4.09,-120.97,-12.33
A,0.25,0.17,1.11,-10.8,-110.78,-36.25
A,0.33,-0.29,1.15,-8.36,-116.7,-54.14
A,0.36,-0.22,1.39,-17.15,-123.11,-20.94
A,0.45,-0.09,1.46,-5.43,-82.03,-23.5
A,0.49,-0.38,1.43,-2.5,-70.56,-31.49
A,0.46,-0.37,1.54,-10.68,-57.56,-4.58
A,0.46,-0.11,1.43,-1.65,-21.24,-4.76
A,0.52,-0.5,1.23,-11.54,-8.85,-21.97
A,0.48,-0.44,1.41,1.46,-5.74,14.83
A,0.43,-0.29,1.36,14.95,21.12,23.44
A,0.41,-0.29,1.29,20.57,54.08,24.9
A,0.33,-0.39,0.82,8.48,58.84,44.62
A,0.32,-0.39,1.12,12.94,37.96,56.4
A,0.31,-0.3,0.99,27.28,63.78,78.37
A,0.25,0.05,0.74,19.35,66.47,70.19
A,0.25,-0.1,0.86,9.4,49.87,47.06
A,0.28,-0.12,0.87,0,42.24,53.41
A,0.25,-0.04,0.73,-1.04,40.65,57.5
A,0.17,0.32,0.77,3.78,9.46,49.62
A,0.2,0.1,0.7,3.48,24.48,19.04
A,0.18,0.2,0.62,4.33,9.58,26.73
A,0.17,0.47,0.86,0.98,-11.41,15.2
A,0.15,0.56,0.92,13.43,-8.85,-21.79
A,0.18,0.37,0.75,-1.77,-6.59,-45.65
A,0.14,0.52,0.97,1.1,-20.39,-53.83
A,0.12,0.39,0.87,1.34,-13.24,-70.19
A,0.13,0.35,0.84,-18.49,-15.62,-80.93
A,0.21,0.09,1.15,-19.96,-31.68,-112.06
A,0.29,-0.18,1,-19.65,-1.89,-115.17
A,0.4,-0.54,0.74,-13.55,-0.12,-100.95
A,0.59,-0.91,0.88,-13.31,-26.67,-64.33
A,0.61,-1.05,0.8,-12.33,-24.23,-29.36
A,0.55,-1,0.95,-3.05,-21.67,24.72
A,0.48,-0.92,0.86,6.41,-3.97,53.59
A,0.37,-0.52,0.52,6.53,-4.7,95.34
A,0.18,0.12,0.54,20.32,-43.52,97.29
A,0.15,-0.08,0.92,24.84,-64.21,64.51
A,0.19,-0.04,0.96,9.77,-69.4,67.63
A,0.2,0.23,0.81,10.44,-62.68,63.29
A,0.24,0.24,1.1,13.18,-80.81,42.85
A,0.29,0.21,1.33,1.77,-71.11,28.93
A,0.31,0.22,1.49,3.17,-45.96,14.4
A,0.41,0.2,1.45,15.75,-5.98,-13.73
A,0.49,0.02,1.33,8.54,16.11,-24.9
A,0.5,-0.07,1.54,2.81,14.53,-29.3
A,0.51,-0.14,1.45,-2.62,41.81,-29.91
A,0.46,0,1.56,8.97,78.55,-30.33
A,0.46,0.12,1.48,20.39,118.23,-39.86
A,0.39,-0.28,0.9,8.48,135.07,-56.64
A,0.31,-0.08,1.03,1.77,111.57,-32.04
A,0.21,-0.03,0.92,15.08,126.53,-33.14
A,0.17,-0.01,1.01,62.13,164.55,-50.35
A,0.25,-0.12,0.57,75.07,204.71,-59.63
A,0.04,-0.43,-0.3,24.48,103.27,-31.68
A,-0.1,0.11,0.67,19.84,2.01,13.61
A,-0.1,0.26,0.63,25.21,27.83,-6.41
A,-0.05,-0.21,0.35,14.04,7.87,-35.83
A,-0.07,-0.19,0.07,-4.39,-17.58,-6.9
A,-0.08,0.18,0.09,-10.93,-84.59,9.52
A,0.07,0.12,0.27,-20.75,-161.01,-25.15
A,0.2,-0.26,0.14,-50.6,-195.86,-25.51
A,0.33,-0.09,0.85,-57.43,-265.26,7.51
A,0.48,-0.12,1.15,-44.01,-216.61,-8.91
A,0.49,0.11,1.6,-20.57,-190.43,-4.27
A,0.6,-0.24,1.54,-21.24,-112.37,-65.73
A,0.68,-0.57,1.24,-25.76,-88.81,-53.1
A,0.79,-0.62,2.14,9.28,-82.52,-21.36
A,0.75,-0.28,2.27,37.84,53.22,-2.38
A,0.68,-0.68,1.47,32.65,130.37,-11.6
A,0.52,-0.5,0.98,11.72,96.07,55.54
A,0.35,-0.31,1.17,38.15,90.03,77.27
A,0.29,0.04,0.86,38.21,116.82,79.35
A,0.19,-0.39,0.61,21.12,74.95,57.98
A,0.21,-0.36,0.61,20.57,67.93,94.48
A,0.21,-0.1,0.33,30.27,51.27,116.64
A,0.18,0.28,0.78,35.46,3.66,114.26
A,0.16,0.36,0.79,30.82,14.22,86.73
A,0.2,0.43,0.75,32.96,21.18,55.91
A,0.2,0.57,0.86,22.4,-3.6,21.91
A,0.2,0.47,0.8,9.16,-6.77,-1.4
A,0.16,0.88,1.01,-2.69,-13.55,-22.71
A,0.08,0.47,0.59,-13.73,-1.46,-79.47
A,0.11,1.21,0.3,-28.69,-29.48,-80.63
A,0.22,-0.01,1.4,-37.17,-99,-197.94
A,0.31,-0.24,1.02,-57.07,-30.64,-154.6
A,0.32,-0.27,0.75,-44.07,-40.22,-120.97
A,0.45,-0.44,1.19,-27.77,-48.83,-115.97
A,0.54,-0.77,0.87,-30.21,-18.98,-103.03
A,0.52,-0.8,1.15,-21.97,-43.58,-42.42
A,0.45,-0.43,1.08,-6.59,-5.8,-10.38
A,0.4,-0.54,0.94,-1.53,0,-15.2
A,0.35,-0.5,1.01,2.2,-0.31,5.98
A,0.33,-0.4,1.07,1.34,3.72,23.62
A,0.3,-0.36,0.99,6.53,23.86,34.85
A,0.28,-0.24,0.74,3.78,8.24,46.2
A,0.28,-0.3,1.08,8.42,-5.37,51.45
A,0.29,-0.31,0.87,15.01,29.79,66.22
A,0.28,-0.3,0.66,12.02,23.13,94.97
A,0.23,0.15,0.44,12.63,0.98,114.38
A,0.17,0.27,0.86,-2.75,-43.88,74.89
A,0.2,-0.05,0.87,-2.99,-42.97,58.59
A,0.14,0.3,0.68,14.95,-44.98,68.66
A,0.16,0.14,0.69,-18.68,-82.64,45.41
A,0.23,0.15,0.84,-38.02,-118.16,41.81
A,0.36,0.32,1.93,-8.73,-108.03,10.8
A,0.43,0.03,2,41.93,33.69,-44.8
A,0.48,-0.22,1.5,53.65,90.21,-63.48
A,0.42,-0.25,1.28,21.73,50.72,-31.56
A,0.41,0.1,1.89,18.37,42.72,-19.41
A,0.49,0.3,1.96,76.84,174.5,-62.93
A,0.47,-0.2,0.61,57.13,257.87,-107.67
A,0.26,-0.37,0.39,18.62,172.55,-70.68
A,0.15,0.08,1.04,27.59,131.16,-23.62
A,0.06,0.11,0.38,30.94,147.77,-34.36
A,0,-0.03,0.39,17.21,95.52,-48.46
A,-0.11,-0.16,0.45,5.8,53.34,-20.57
A,-0.19,0.3,0.49,17.4,36.5,-9.58
A,-0.17,0.16,0.47,7.02,18.19,-33.81
A,-0.14,-0.02,0.38,-1.34,8.06,-28.38
A,-0.16,-0.05,0.36,-2.44,-16.6,-21.73
A,-0.14,0.11,0.26,5.31,-51.09,-14.04
A,-0.05,-0.01,0.18,-25.39,-120.91,-12.39
A,0.04,-0.07,0.29,-32.47,-154.17,-8.73
A,0.24,0.17,-0.14,-92.96,-225.83,-1.89
A,0.44,-0.49,0.93,-89.23,-291.81,-27.59
A,0.54,-0.2,0.85,-79.16,-242.86,-0.85
A,0.54,-0.13,1.5,-49.32,-226.81,-17.88
A,0.62,-0.09,1.51,-39,-169.56,-35.22
A,0.81,-0.39,1.99,0.92,-130.8,-56.15
A,0.76,-0.45,1.83,16.17,-16.17,-43.33
A,0.73,-0.56,1.49,19.65,6.77,-33.87
A,0.71,-0.63,1.48,19.23,27.71,-1.4
A,0.63,-0.54,1.52,34.36,82.89,18.31
A,0.58,-0.69,0.99,32.96,124.27,32.71
A,0.42,-0.42,0.83,26.55,72.63,77.64
A,0.33,-0.3,0.95,27.59,68.18,85.82
A,0.24,-0.01,0.59,24.78,71.17,89.6
A,0.15,-0.12,0.84,36.99,33.33,44.19
A,0.2,-0.16,0.89,23.68,42.91,50.72
A,0.18,-0.12,0.52,8.36,37.23,62.01
A,0.2,-0.02,0.79,0.06,-5.13,70.86
A,0.23,0.24,1,16.42,-0.43,69.7
A,0.2,0.27,0.76,22.77,17.27,33.81
A,0.24,0.13,0.88,17.46,-4.58,20.51
A,0.26,0.29,0.97,10.44,-6.35,20.69
A,0.23,0.59,0.98,-7.75,-1.71,-3.05
A,0.19,0.41,0.85,-2.75,2.62,-36.25
A,0.18,0.5,0.88,3.78,-13.49,-59.69
A,0.18,0.35,0.85,-32.35,-19.04,-75.01
A,0.18,0.44,0.81,-42.11,-30.27,-85.02
A,0.24,0.13,0.85,-32.1,-21.06,-111.94
A,0.28,-0.06,1.01,-25.88,-29.36,-118.47
A,0.39,-0.46,0.9,-38.27,-20.32,-114.75
A,0.48,-0.68,0.83,-29.17,-8.06,-88.44
A,0.5,-0.86,0.97,-16.91,-16.17,-66.89
A,0.44,-0.59,0.96,-10.31,-17.4,-31.19
A,0.42,-0.69,0.97,-2.62,5.98,-21.06
A,0.4,-0.68,0.87,3.36,9.34,-8
A,0.36,-0.62,0.85,5.98,10.38,17.46
A,0.34,-0.54,0.89,7.75,4.46,33.02
A,0.32,-0.47,0.71,16.78,10.86,55.36
A,0.33,-0.5,0.83,20.81,-6.53,65
A,0.33,-0.53,0.76,30.03,-0.85,85.82
A,0.32,-0.25,0.65,19.84,-18.8,110.78
A,0.33,-0.09,0.99,31.43,-35.34,123.72
A,0.2,0.3,0.74,30.82,-25.63,128.85
A,0.13,0.62,1.08,25.63,-62.32,61.16
A,0.22,0.12,0.98,9.64,-56.76,29.24
A,0.22,0.32,1.04,23.32,-57.8,32.41
A,0.29,0.38,1.34,29.3,-48.22,-4.76
A,0.4,0.23,1.96,34.24,-43.21,-32.71
A,0.47,0.07,1.89,47.36,41.56,-51.88
A,0.52,-0.03,1.71,73.73,100.16,-62.68
A,0.54,0.06,1.61,75.81,120.73,-59.51
A,0.43,0.14,1.51,51.09,158.63,-56.4
A,0.34,0.06,1.02,29.24,199.28,-66.28
A,0.31,0.07,0.92,36.01,201.29,-60.79
A,0.26,-0.01,0.5,54.81,222.35,-69.58
A,0.11,-0.24,-0.07,37.96,202.94,-63.96
A,-0.08,0.06,0.01,-2.62,48.34,-18.74
A,-0.14,0.18,0.47,12.15,17.7,-29.24
A,-0.17,0.07,0.52,40.71,42.6,-43.88
A,-0.18,-0.04,-0.15,32.53,51.21,-34.36
A,-0.2,0.04,-0.09,0.61,-57.62,-22.71
A,-0.17,0.21,-0.26,-22.28,-99.98,-17.03
A,0.08,0.07,0.13,-27.22,-234.8,-39.18
A,0.19,-0.15,0.46,-66.04,-258,-28.69
A,0.5,-0.28,0.73,-61.95,-301.76,-15.75
A,0.56,0.21,1.85,-39.43,-264.89,6.41
A,0.53,0.18,1.93,-33.75,-184.75,-20.2
A,0.65,-0.28,1.78,8,-98.51,-60.24
A,0.64,-0.56,1.52,10.99,-39.25,-30.4
A,0.54,-0.39,1.46,2.44,-50.78,7.08
A,0.48,-0.35,1.71,-2.44,-21.48,14.59
A,0.46,-0.42,1.5,5.19,43.52,20.45
A,0.43,-0.6,1.21,-0.31,69.95,38.57
A,0.36,-0.43,0.96,7.63,55.54,87.65
A,0.24,-0.14,0.96,20.57,47.55,103.09
A,0.17,0.16,1.17,26.86,58.53,70.68
A,0.2,-0.29,0.85,30.52,93.87,45.47
A,0.2,-0.22,0.58,16.66,79.04,62.99
A,0.22,-0.06,0.98,15.99,34.55,85.94
A,0.22,0.11,0.79,17.03,48.83,92.16
A,0.18,0.43,0.65,3.6,30.58,87.77
A,0.19,0.22,1.06,-2.62,7.26,48.83
A,0.2,0.41,0.91,9.95,28.81,52.61
A,0.08,0.82,0.75,5.49,14.59,20.94
A,0.11,0.76,0.65,8.48,-4.39,-40.71
A,0.08,0.46,0.88,12.82,-21.48,-72.27
A,0.12,0.52,0.54,-32.59,-25.76,-79.22
A,0.14,0.7,0.81,-28.87,-77.15,-106.57
A,0.23,0.2,1.08,-18.31,-69.82,-158.57
A,0.35,-0.15,0.94,-39.61,-43.88,-146.24
A,0.38,-0.53,0.79,-65.06,-51.03,-136.35
A,0.45,-0.75,1.27,-37.78,-54.44,-88.07
A,0.56,-0.87,1.1,-13.73,-8,-60.49
A,0.58,-0.96,1.08,-14.22,-1.71,-34.3
A,0.5,-0.9,0.96,-2.81,9.4,18.31
A,0.41,-0.66,1.02,17.58,28.75,63.29
A,0.38,-0.5,0.88,23.68,44.62,88.93
A,0.23,-0.19,0.72,23.25,18.01,111.82
A,0.15,0.11,0.62,25.94,9.03,112.55
A,0.08,0.03,0.62,29.17,-23.93,79.35
A,0.09,0.09,0.31,27.77,-52.37,74.34
A,0.12,-0.01,0.66,19.17,-106.26,71.29
A,0.2,0.03,0.99,10.74,-119.75,88.75
A,0.17,0.54,1.37,17.03,-121.89,90.64
A,0.19,0.78,1.69,6.59,-94.12,45.41
A,0.46,-0.03,1.83,22.52,-15.75,-62.68
A,0.48,-0.22,1.49,20.75,33.02,-49.74
A,0.43,-0.07,1.45,0.12,18.98,-34.61
A,0.42,0.02,1.65,7.81,41.75,-37.96
A,0.48,0,1.56,10.5,82.03,-52.55
A,0.49,-0.47,1.05,-3.97,126.16,-53.16
A,0.37,-0.08,1.31,10.8,94.54,4.7
A,0.28,0.28,1.54,33.51,125.55,1.34
A,0.23,0.24,0.91,51.39,210.82,-54.87
A,0.22,0.04,0.42,26.61,196.47,-71.59
A,0.08,-0.29,0.6,17.03,119.2,-41.26
A,-0.01,0.07,0.44,35.16,107.73,-4.64
A,-0.04,0.18,0.37,28.14,84.29,-6.29
A,-0.1,0.1,0.22,17.58,49.44,-23.44
A,-0.1,-0.02,0.21,14.59,14.34,-18.01
A,-0.06,0.08,0.06,6.9,-24.41,0.18
A,-0.12,0.2,0.34,-14.28,-80.44,4.94
A,-0.01,0.17,0.33,-6.65,-93.2,-22.52
A,0.04,0.07,0.53,-0.79,-104.25,-27.22
A,0.09,0.06,0.49,-5.31,-114.87,-17.33
A,0.16,0.13,0.38,-23.93,-135.8,-10.99
A,0.25,0.2,0.53,-42.79,-184.63,-17.15
A,0.38,-0.13,1.33,-13.49,-193.12,-41.69
A,0.4,-0.03,1.24,-0.73,-136.78,-29.54
A,0.39,-0.1,1.2,-6.84,-130.55,-29.11
A,0.48,-0.22,1.67,-9.83,-136.35,-34.67
A,0.57,-0.29,1.96,-7.63,-104.86,-30.52
A,0.55,-0.27,1.95,4.33,-17.09,-19.29
A,0.5,-0.4,1.63,0.37,19.71,-14.77
A,0.44,-0.33,1.06,-17.21,35.22,8.85
A,0.44,-0.47,1.51,-4.94,8.42,14.04
A,0.42,-0.34,1.31,4.33,53.47,33.75
A,0.39,-0.46,0.94,10.01,83.37,36.44
A,0.34,-0.54,0.98,14.77,55.97,79.77
A,0.35,-0.45,0.92,19.71,71.47,108.52
A,0.3,-0.07,0.59,27.65,56.76,138.24
A,0.22,0.33,0.65,23.07,34,129.39
A,0.2,0.16,0.85,19.78,15.81,72.94
A,0.25,0.07,0.73,15.5,13,62.44
A,0.2,0.28,0.79,14.89,1.65,74.65
A,0.11,0.74,0.8,-0.43,-10.99,55.11
A,0.15,0.73,0.98,2.08,-7.08,-11.54
A,0.24,0.7,1.05,11.78,12.08,-54.26
A,0.2,0.33,0.69,-4.82,18.86,-72.57
A,0.15,0.98,0.45,-43.58,-18.37,-66.28
A,0.29,0.42,1.06,-32.17,-72.2,-171.26
A,0.41,-0.25,0.92,-57.01,-9.77,-163.09
A,0.42,-0.33,0.45,-56.95,-17.21,-138.06
A,0.45,-0.45,1.17,-33.81,-41.99,-105.29
A,0.56,-0.9,0.97,-18.07,-10.44,-90.7
A,0.59,-1.03,0.95,-12.33,-6.71,-44.25
A,0.53,-0.8,1.06,5.37,1.1,24.96
A,0.44,-0.64,1,3.72,29.66,52.86
A,0.38,-0.68,0.73,8.18,29.17,77.94
A,0.28,-0.27,0.63,8.12,5.13,126.83
A,0.23,-0.09,0.61,2.81,-16.54,128.6
A,0.07,0.4,0.62,-0.12,-50.35,114.26
A,0.04,0.16,0.87,31.74,-76.11,53.59
A,0.08,0.25,0.74,38.09,-72.2,57.68
A,0.11,0.5,1.13,-0.43,-124.15,42.54
A,0.33,0.51,1.76,-21.42,-89.6,-27.1
A,0.48,0.06,1.7,-14.34,-22.09,-71.17
A,0.59,-0.28,1.51,0.31,34.42,-71.35
A,0.51,-0.21,1.13,-16.48,42.97,-49.44
A,0.47,0.11,1.76,-29.48,10.68,-45.59
A,0.51,-0.11,1.46,-3.17,87.34,-75.26
A,0.53,-0.09,1.39,7.02,117.55,-71.59
A,0.42,-0.13,0.81,2.87,136.54,-62.68
A,0.35,-0.14,1.03,6.35,106.2,-56.52
A,0.3,-0.02,1.14,24.23,121.03,-59.75
A,0.34,-0.34,0.69,31.49,172.3,-79.28
A,0.24,-0.53,0.1,12.02,139.28,-53.71
A,0.07,-0.17,0.78,20.63,67.87,-2.62
A,-0.03,0.06,0.46,30.64,82.58,-5.43
A,-0.03,-0.05,0.34,10.07,52.8,-20.14
A,-0.08,-0.13,0.47,7.51,11.84,2.56
A,-0.1,-0.04,0.34,14.22,1.46,-0.37
A,-0.08,-0.04,0.35,10.13,-19.59,2.5
A,-0.02,-0.15,0.19,-7.57,-46.14,1.22
A,0.02,-0.13,0.39,-16.17,-89.17,15.93
A,0.02,0.1,0.76,-0.98,-88.13,21.18
A,0.09,0.18,0.22,-15.93,-82.09,2.87
A,0.18,-0.1,0.52,-15.01,-139.71,-11.11
A,0.23,0.07,0.95,-19.1,-156.8,9.83
A,0.27,0.2,0.93,-4.39,-124.51,-5.92
A,0.34,0.09,0.88,-3.6,-133.85,-24.17
A,0.45,-0.15,1.2,-7.57,-136.54,-23.62
A,0.49,-0.1,1.4,-12.08,-142.88,-13.55
A,0.57,-0.06,1.64,-6.59,-94.6,-21.55
A,0.62,-0.33,1.5,-5.62,-45.29,-31.19
A,0.63,-0.37,1.54,-3.97,-38.76,-17.15
A,0.58,-0.26,1.54,8.85,-1.34,-3.05
A,0.51,-0.26,1.54,21.36,37.54,-3.97
A,0.49,-0.28,1.29,20.63,69.82,-2.26
A,0.45,-0.47,0.9,20.87,74.65,16.97
A,0.43,-0.47,0.96,27.04,58.47,33.33
A,0.43,-0.38,1.05,31.07,71.23,60.85
A,0.37,-0.36,0.96,36.62,97.78,72.27
A,0.31,-0.12,0.63,20.02,97.78,84.47
A,0.25,-0.04,0.7,4.58,52.61,73.49
A,0.24,0,0.9,4.94,33.08,86.67
A,0.2,-0.02,0.83,13.61,41.26,82.15
A,0.15,0.48,0.59,22.89,41.38,84.78
A,0.1,0.37,0.73,21.42,7.14,52.19
A,0.17,0.22,0.71,4.82,-7.75,31.13
A,0.18,0.46,0.83,-0.06,-17.33,23.25
A,0.18,0.31,0.81,1.83,-16.36,3.05
A,0.2,0.48,0.66,-11.23,-26.12,3.3
A,0.24,0.62,0.93,-14.22,-46.08,-27.77
A,0.25,0.46,1.21,-7.08,-33.2,-57.62
A,0.25,0.4,0.56,-27.16,-8.67,-68.91
A,0.23,0.39,0.88,-21.55,-49.19,-75.38
A,0.2,0.41,1.04,-35.71,-39.67,-90.21
A,0.31,-0.01,0.96,-64.21,-49.01,-116.94
A,0.44,-0.3,0.87,-66.89,-38.33,-118.53
A,0.5,-0.65,1,-41.87,-31.56,-100.65
A,0.53,-0.84,0.8,-40.1,-24.9,-67.38
A,0.55,-0.86,1.07,-29.24,-31.86,-46.08
A,0.45,-0.68,0.91,-8.91,7.87,-14.71
A,0.38,-0.66,0.86,15.01,8.61,-3.11
A,0.35,-0.56,0.83,18.8,14.4,12.57
A,0.34,-0.4,1.03,25.39,0,33.2
A,0.3,-0.21,0.97,25.15,10.44,42.3
A,0.28,-0.05,1,35.34,5.31,31.13
A,0.34,-0.3,1.1,29.91,17.15,28.08
A,0.35,-0.25,1.01,31.31,32.1,45.78
A,0.34,-0.39,0.66,16.85,34.91,63.72
A,0.35,-0.34,0.55,14.95,15.44,89.66
A,0.33,-0.28,0.37,26.25,-16.78,127.99
A,0.19,0.36,0.48,-8.67,-98.69,134.89
A,0.16,0.36,0.82,-25.27,-119.69,97.53
A,0.15,0.26,0.9,-5.07,-102.29,64.64
A,0.22,0.71,1.5,-10.56,-117.8,34.67
A,0.34,0.8,2.24,10.01,-80.08,-21.73
A,0.57,0.08,1.62,23.44,41.87,-106.57
A,0.7,-0.32,1.51,16.24,38.76,-87.65
A,0.68,-0.32,1.72,11.96,40.59,-55.91
A,0.55,0.14,1.59,15.93,82.28,-32.84
A,0.55,0.11,1.45,20.87,118.96,-62.99
A,0.53,-0.28,0.9,-1.46,153.99,-77.27
A,0.36,-0.2,0.69,-10.01,110.53,-28.93
A,0.27,0.01,0.79,-0.67,95.34,-20.32
A,0.23,-0.02,0.7,13.73,98.08,-40.65
A,0.17,-0.13,0.48,23.93,93.51,-36.93
A,0.1,-0.11,0.36,11.6,70.86,-25.02
A,0.04,-0.09,0.4,23.74,39.79,-13.73
A,0,0.04,0.47,25.27,26.06,-10.01
A,-0.01,0.03,0.35,5.13,9.03,-22.28
A,0.01,-0.03,0.36,-5.98,-20.32,-18.98
A,0.02,-0.09,0.43,-1.04,-27.34,-17.64
A,0.07,0.01,0.53,10.01,-49.01,-10.56
A,0.08,0.13,0.43,-6.16,-69.58,-7.14
A,0.11,0.19,0.68,-3.91,-94.54,-11.66
A,0.14,0.16,0.95,11.9,-90.27,-29.17
A,0.14,-0.01,0.77,5.07,-74.89,-34.42
A,0.24,0.06,0.82,-14.1,-122.19,-25.27
A,0.29,0,1.52,-12.39,-123.66,-27.28
A,0.32,-0.16,1.36,-4.33,-86.85,-38.94
A,0.43,-0.35,1.35,-8.48,-85.51,-23.86
A,0.45,-0.21,1.71,-15.14,-79.16,-7.2
A,0.41,-0.15,1.72,-7.93,-38.21,-7.39
A,0.4,-0.31,1.29,-6.96,4.46,-21.06
A,0.4,-0.3,1.16,-5.86,7.69,-6.71
A,0.39,-0.35,1.3,1.95,10.62,5
A,0.36,-0.21,1.04,23.07,31.92,18.55
A,0.35,-0.25,0.92,22.52,34.24,20.63
A,0.31,-0.23,0.9,16.42,19.29,35.77
A,0.3,-0.24,1.04,16.85,24.41,43.82
A,0.28,-0.32,1,12.57,41.81,52.67
A,0.24,-0.18,0.68,6.9,43.46,75.68
A,0.22,-0.07,0.79,10.19,20.69,77.88
A,0.26,-0.14,1,7.14,16.85,75.81
A,0.28,-0.08,0.78,9.64,28.02,90.7
A,0.28,0.14,0.65,14.16,10.13,96.56
A,0.23,0.34,1.21,18.25,-16.85,71.84
A,0.27,0.21,0.93,21.18,27.71,23.68
A,0.29,0.12,0.78,18.86,22.52,24.05
A,0.18,0.46,0.86,6.65,-4.94,36.56
A,0.14,0.76,1.04,4.58,-9.34,15.32
A,0.19,0.62,0.96,-0.55,10.13,-41.26
A,0.17,0.41,0.58,-14.53,12.39,-59.69
A,0.18,0.65,0.61,-24.29,-29.36,-67.02
A,0.21,0.5,1.07,-43.21,-60.91,-110.96
A,0.29,0.05,0.85,-56.46,-27.83,-136.54
A,0.33,-0.2,0.84,-56.64,-32.65,-132.45
A,0.39,-0.41,0.82,-49.01,-27.59,-111.33
A,0.48,-0.64,1,-34.97,-26.61,-102.78
A,0.57,-0.86,0.94,-22.52,-15.93,-87.4
A,0.59,-0.87,1.11,-6.77,-3.85,-37.78
A,0.55,-0.79,0.92,-8,4.21,-11.72
A,0.47,-0.66,0.88,-2.62,3.05,20.94
A,0.4,-0.44,0.92,10.8,4.03,47.61
A,0.33,-0.45,0.79,7.93,14.77,52.86
A,0.3,-0.41,0.66,3.54,4.76,77.82
A,0.26,-0.24,0.71,9.64,-14.53,85.02
A,0.24,-0.21,0.57,15.01,-16.6,92.96
A,0.2,0.01,0.58,15.93,-49.26,94.6
A,0.19,-0.1,0.69,4.52,-73.85,88.07
A,0.16,0.28,0.89,-3.54,-103.94,101.38
A,0.25,0.58,1.77,25.39,-91.43,46.63
A,0.36,0.4,2,49.5,-24.35,-10.19
A,0.48,-0.08,1.68,57.13,50.29,-47.91
A,0.49,-0.08,1.61,39.37,47.42,-27.83
A,0.45,0.16,1.82,44.07,55.6,-23.93
A,0.48,0.16,1.69,62.56,134.83,-64.09
A,0.45,-0.18,0.99,25.63,176.03,-78.49
A,0.28,-0.02,0.83,-2.81,114.81,-35.64
A,0.19,0.24,1.03,10.5,119.45,-39.98
A,0.23,0.07,0.82,21.36,147.64,-68.91
A,0.21,-0.28,0.05,6.53,138.37,-63.17
A,0.09,-0.25,0.33,17.15,39.98,-20.63
A,0.04,-0.04,0.38,18.92,26.31,-0.31
A,0,0.22,0.5,7.51,0.85,-4.58
A,0.01,0.08,0.36,10.56,8.97,-26
A,0.02,0.02,0.13,3.17,-21.91,-26.67
A,0.05,0.08,0.22,0.85,-66.04,-18.49
A,0.02,0.18,0.34,-9.52,-104.06,-6.71
A,0.11,0.26,0.33,-45.72,-157.96,-23.99
A,0.25,0,0.9,-40.22,-185.55,-44.01
A,0.26,0,1.11,-18.68,-164.18,-44.56
A,0.28,-0.16,1.23,-21.55,-134.09,-54.99
A,0.41,-0.23,1.25,-31.31,-138.67,-51.51
A,0.53,-0.4,1.72,-21.91,-113.04,-49.38
A,0.55,-0.45,1.75,-4.88,-44.31,-41.5
A,0.55,-0.53,1.39,-11.05,-12.57,-33.45
A,0.55,-0.61,1.22,-9.09,-8.18,-12.15
A,0.43,-0.45,1.17,0.85,4.94,16.91
A,0.37,-0.29,1.12,7.2,15.32,23.56
A,0.36,-0.19,0.91,12.21,24.78,19.35
A,0.32,-0.34,0.92,19.53,20.14,17.27
A,0.31,-0.21,0.81,20.32,16.6,25.57
A,0.31,-0.17,0.99,28.87,7.39,36.25
A,0.34,-0.21,1.12,37.23,21.48,33.2
A,0.31,-0.27,1.08,53.83,58.23,41.02
A,0.34,-0.4,0.86,34.12,65.73,58.9
A,0.37,-0.35,0.83,33.87,45.72,88.99
A,0.39,-0.14,1.04,28.08,36.32,116.88
A,0.25,0.49,0.96,37.9,52.73,129.88
A,0.17,0.66,0.69,26.55,52,80.26
A,0.18,0.3,0.76,10.62,9.28,30.7
A,0.19,0.26,0.85,7.63,-0.73,29.85
A,0.16,0.58,0.92,2.56,7.2,27.4
A,0.13,0.88,0.75,-10.56,-5,-11.66
A,0.15,0.69,0.83,-10.62,-19.35,-60.61
A,0.08,0.66,0.78,-16.17,-22.22,-86.24
A,0.21,0.42,0.81,-60.85,-46.75,-139.1
A,0.31,-0.22,1.02,-67.57,-48.1,-155.94
A,0.4,-0.49,0.9,-41.93,-11.35,-118.04
A,0.43,-0.69,0.64,-35.1,-11.66,-96.5
A,0.51,-0.73,1.12,-25.27,-50.05,-57.31
A,0.54,-0.81,1.22,-1.53,-5.86,-32.53
A,0.5,-0.77,0.99,10.07,22.22,-6.47
A,0.41,-0.66,0.99,12.94,23.62,29.54
A,0.29,-0.2,0.66,16.66,21.36,66.41
A,0.21,-0.19,1,21.73,-7.08,58.59
A,0.23,-0.32,0.77,9.52,12.27,66.35
